LAT,LOG,YEAR,Month,Street
41.768919001,-87.664071467,2020,3,ASHLAND AVE
41.791040599,-87.629272606,2020,3,57TH ST
41.882549263,-87.735683551,2020,3,KOSTNER AVE
41.960831356,-87.747599199,2020,3,MONTROSE AVE
41.896505647,-87.647654579,2020,3,CHICAGO AVE
41.795637405,-87.762129306,2020,3,ARCHER AVE
41.766705949,-87.576461195,2020,3,JEFFERY BLVD
41.975329261,-87.768443692,2020,3,NORTHWEST HWY
41.993058712,-87.797598691,2020,3,NEWARK AVE
41.789329323,-87.741645644,2020,3,CICERO AVE
41.924935944,-87.687790255,2020,3,WESTERN AVE
41.724074784,-87.585303232,2020,3,STONY ISLAND AVE
41.753656544,-87.566210298,2020,3,78TH ST
41.938314566,-87.792882933,2020,3,BELMONT AVE
41.739827601,-87.665747396,2020,3,PAULINA ST
41.930713454,-87.800453061,2020,3,DIVERSEY AVE
41.988429004,-87.704323685,2020,3,LINCOLN AVE
41.904007749,-87.631610845,2020,3,DIVISION ST
41.94528538,-87.800265047,2020,3,ADDISON ST
41.876985175,-87.631722039,2020,3,VAN BUREN ST
41.924127551,-87.746421481,2020,3,FULLERTON AVE
41.985666472,-87.787533983,2020,3,NAGLE AVE
41.863625019,-87.666450829,2020,3,ASHLAND AVE
41.894085381,-87.62040431,2020,3,ERIE ST
41.895661729,-87.706710741,2020,3,CHICAGO AVE
41.894837943,-87.774089185,2020,3,CHICAGO AVE
41.994575308,-87.667845436,2020,3,GRANVILLE AVE
41.746576815,-87.682843085,2020,3,81ST ST
41.84418808,-87.720949869,2020,3,26TH ST
41.910327528,-87.680100149,2020,3,NORTH AVE
41.887997766,-87.686744264,2020,3,WESTERN AVE
41.749348412,-87.720809028,2020,3,79TH ST
41.902851187,-87.726455856,2020,3,PULASKI RD
41.9942604,-87.674027207,2020,3,GRANVILLE AVE
41.932814118,-87.649697294,2020,3,DIVERSEY PKWY
41.699371088,-87.656471216,2020,3,107TH ST
41.735659571,-87.664650708,2020,3,87TH ST
41.887117879,-87.774734967,2020,3,AUSTIN BLVD
41.893299544,-87.624064697,2020,3,MICHIGAN AVE
41.763157147,-87.706590103,2020,3,CHRISTIANA AVE
41.780146747,-87.621900909,2020,3,63RD ST
41.937859291,-87.678421226,2020,3,BARRY AVE
41.735137421,-87.721593872,2020,3,PULASKI RD
41.900352772,-87.624332919,2020,3,MICHIGAN AVE
41.894881628,-87.771160949,2020,3,CHICAGO AVE
41.800178398,-87.587516188,2020,3,LAKE PARK AVE
41.752844181,-87.62607679,2020,3,LAFAYETTE AVE
41.878153523,-87.639638623,2020,3,JACKSON BLVD
41.939866781,-87.716055803,2020,3,DRAKE AVE
41.777767307,-87.782428484,2020,3,63RD ST
41.880557025,-87.637131776,2020,3,WACKER DR
41.68436671,-87.685673108,2020,3,115TH ST
41.895317852,-87.721334691,2020,3,HAMLIN AVE
41.954657894,-87.650490845,2020,3,IRVING PARK RD
41.833218567,-87.616853961,2020,3,DR MARTIN LUTHER KING JR DR
42.001456972,-87.690126179,2020,3,WESTERN AVE
41.896390925,-87.640961375,2020,3,CHICAGO AVE
41.79616458,-87.650128788,2020,3,54TH ST
41.797721662,-87.699866554,2020,3,WHIPPLE ST
41.85787682,-87.663911844,2020,3,LAFLIN ST
41.863549283,-87.639268133,2020,3,14TH ST
41.884530964,-87.624602045,2020,3,MICHIGAN AVE
41.831086574,-87.617460542,2020,3,DR MARTIN LUTHER KING JR DR
41.986398236,-87.669074206,2020,3,EDGEWATER AVE
41.881049672,-87.686669358,2020,3,MADISON ST
41.973454702,-87.652656277,2020,3,ARGYLE ST
41.918647123,-87.765639323,2020,3,CENTRAL AVE
41.998184771,-87.670662562,2020,3,DEVON AVE
41.791831765,-87.801379568,2020,3,ARCHER AVE
41.743894166,-87.710821453,2020,3,COLUMBUS AVE
41.751217934,-87.60140141,2020,3,79TH ST
41.92589288,-87.766204826,2020,3,CENTRAL AVE
41.744316964,-87.588020614,2020,3,BLACKSTONE AVE
41.884585371,-87.620792153,2020,3,COLUMBUS DR
41.867330511,-87.62756602,2020,3,STATE ST
41.891724724,-87.626866599,2020,3,WABASH AVE
41.789480902,-87.728104411,2020,3,KEELER AVE
41.960358165,-87.708367264,2020,3,KEDZIE AVE
41.963303618,-87.669378892,2020,3,SUNNYSIDE AVE
41.703393405,-87.620731313,2020,3,105TH ST
41.994422968,-87.667572531,2020,3,GREENVIEW AVE
41.912193441,-87.706954261,2020,3,KEDZIE AVE
41.838816234,-87.725930861,2020,3,30TH ST
41.724798975,-87.662911399,2020,3,ASHLAND AVE
41.751817802,-87.56818989,2020,3,79TH ST
41.87208577,-87.764430347,2020,3,CENTRAL AVE
41.896856452,-87.756933928,2020,3,IOWA ST
41.910570457,-87.77541162,2020,3,AUSTIN AVE
41.95426578,-87.678817869,2020,3,IRVING PARK RD
41.946549165,-87.708952626,2020,3,ELSTON AVE
41.777550275,-87.782264919,2020,3,63RD ST
41.909612751,-87.755655217,2020,3,NORTH AVE
41.773056239,-87.616847288,2020,3,MARQUETTE RD
41.939547842,-87.690699014,2020,3,BELMONT AVE
41.692244366,-87.642620378,2020,3,111TH ST
41.762361918,-87.586377235,2020,3,STONY ISLAND AVE
41.970210731,-87.688811596,2020,3,WESTERN AVE
41.882184813,-87.626799437,2020,3,MADISON ST
41.893270263,-87.621566548,2020,3,ONTARIO ST
41.747720438,-87.60628991,2020,3,81ST ST
41.902735408,-87.721578288,2020,3,HAMLIN AVE
41.785606097,-87.615903877,2020,3,DR MARTIN LUTHER KING JR DR
41.893383144,-87.628053705,2020,3,ONTARIO ST
41.721452284,-87.635874194,2020,3,95TH ST
41.960531822,-87.771914675,2020,3,MONTROSE AVE
41.785610263,-87.615610605,2020,3,DR MARTIN LUTHER KING JR DR
41.809375132,-87.624196904,2020,3,47TH ST
41.939370334,-87.713566022,2020,3,BELMONT AVE
41.807816185,-87.720023522,2020,3,AVERS AVE
41.808217247,-87.616704151,2020,3,DR MARTIN LUTHER KING JR DR
41.913999209,-87.745863692,2020,3,GRAND AVE
41.7378492,-87.643520857,2020,3,HALSTED ST
41.728220227,-87.662991131,2020,3,ASHLAND AVE
41.702363896,-87.705041935,2020,3,CHRISTIANA AVE
41.730421513,-87.647161952,2020,3,VINCENNES AVE
41.821018468,-87.684351837,2020,3,WESTERN BLVD
41.928782189,-87.756464336,2020,3,LARAMIE AVE
41.875552544,-87.630854222,2020,3,CLARK ST
41.780499956,-87.607252066,2020,3,63RD ST
41.883176267,-87.635194817,2020,3,FRANKLIN ST
41.81611303,-87.645871563,2020,3,HALSTED ST
41.874594835,-87.718136287,2020,3,CONGRESS PKWY
41.78719756,-87.641355033,2020,3,59TH ST
41.751548762,-87.71431051,2020,3,LAWNDALE AVE
41.805586804,-87.704029915,2020,3,48TH PL
41.787055075,-87.637807173,2020,3,NORMAL BLVD
41.9024939,-87.76702762,2020,3,PARKSIDE AVE
41.92298358,-87.730546361,2020,3,KEDVALE AVE
41.911287703,-87.63173315,2020,3,NORTH AVE
41.765393608,-87.625050475,2020,3,STATE ST
41.965718488,-87.647476655,2020,3,LAKE SHORE DR NB
41.7761797,-87.58791516,2020,3,65TH PL
41.889441855,-87.75288949,2020,3,FERDINAND ST
41.723878003,-87.547317028,2020,3,SOUTH CHICAGO AVE
41.899526573,-87.755858913,2020,3,LARAMIE AVE
41.899051216,-87.648024181,2020,3,HALSTED ST
41.914591539,-87.643401617,2020,3,LARRABEE ST
41.758805489,-87.595674477,2020,3,75TH ST
41.773825867,-87.799741938,2020,3,65TH ST
41.895325023,-87.721041018,2020,3,HAMLIN AVE
41.791904075,-87.703364262,2020,3,KEDZIE AVE
41.776192982,-87.586651505,2020,3,65TH PL
41.979405456,-87.691676853,2020,3,BALMORAL AVE
41.831979878,-87.685220531,2020,3,WESTERN AVE
41.861015274,-87.724872131,2020,3,PULASKI RD
41.801561178,-87.655121787,2020,3,51ST ST
41.910662767,-87.774159901,2020,3,MASON AVE
41.948961706,-87.756864798,2020,3,LARAMIE AVE
41.967933051,-87.746566199,2020,3,LAWRENCE AVE
41.830187255,-87.685177925,2020,3,WESTERN AVE
41.766436322,-87.576454059,2020,3,JEFFERY BLVD
41.902635852,-87.717718398,2020,3,DIVISION ST
41.93068219,-87.785828811,2020,3,NARRAGANSETT AVE
41.721573565,-87.642820142,2020,3,95TH ST
41.939006278,-87.727035635,2020,3,PULASKI RD
41.931711078,-87.646296496,2020,3,SCHUBERT AVE
41.8923116,-87.772058965,2020,3,MAYFIELD AVE
41.874849768,-87.683862233,2020,3,CONGRESS PKWY
41.916636233,-87.753173952,2020,3,GRAND AVE
41.883250316,-87.629580826,2020,3,DEARBORN ST
41.896003975,-87.664701281,2020,3,CHICAGO AVE
41.983344083,-87.671154503,2020,3,BRYN MAWR AVE
41.758296344,-87.615195778,2020,3,75TH ST
41.923847257,-87.67769646,2020,3,DAMEN AVE
42.019213742,-87.699703163,2020,3,HOWARD ST
41.920816543,-87.718240729,2020,3,PALMER ST
41.764345064,-87.56633931,2020,3,YATES BLVD
41.792910883,-87.742077343,2020,3,CICERO AVE
41.963186058,-87.677463743,2020,3,SUNNYSIDE AVE
41.892479059,-87.62090238,2020,3,OHIO ST
41.939015607,-87.741147536,2020,3,BELMONT AVE
41.940513005,-87.766444511,2020,3,SCHOOL ST
42.012117764,-87.702474251,2020,3,TOUHY AVE
41.881268933,-87.68658174,2020,3,WESTERN AVE
41.895781078,-87.716176943,2020,3,CENTRAL PARK AVE
41.750830358,-87.625180202,2020,3,79TH ST
41.891279293,-87.614107533,2020,3,LAKE SHORE DR
41.879369001,-87.643970903,2020,3,ADAMS ST
41.968573535,-87.707630247,2020,3,LAWRENCE AVE
41.81905229,-87.723819222,2020,3,PULASKI RD
41.784175134,-87.605607528,2020,3,61ST ST
41.903605752,-87.643280104,2020,3,DIVISION ST
41.954724852,-87.646582305,2020,3,IRVING PARK RD
41.934945344,-87.756354766,2020,3,WELLINGTON AVE
41.798452914,-87.742774267,2020,3,CICERO AVE
41.928281303,-87.724968121,2020,3,WRIGHTWOOD AVE
41.823729353,-87.616666437,2020,3,PERSHING RD
41.970180017,-87.762595893,2020,3,MILWAUKEE AVE
41.879333924,-87.754880882,2020,3,LARAMIE AVE
41.736154969,-87.62984512,2020,3,87TH ST
41.985527613,-87.846333597,2020,3,EAST RIVER RD
41.896826606,-87.616504039,2020,3,LAKE SHORE DR NB
42.017055826,-87.6652532,2020,3,FARGO AVE
41.86305528,-87.706995607,2020,3,DOUGLAS BLVD
41.736156017,-87.645530567,2020,3,87TH ST
41.968923564,-87.674822359,2020,3,LAWRENCE AVE
41.997439313,-87.791130809,2020,3,DEVON AVE
41.902420189,-87.717297486,2020,3,GRAND AVE
41.882885359,-87.686362677,2020,3,WASHINGTON BLVD
41.878066357,-87.627731503,2020,3,JACKSON BLVD
41.848749828,-87.670686613,2020,3,WOOD ST
41.666237547,-87.622325506,2020,3,125TH PL
41.978710264,-87.757153772,2020,3,ELSTON AVE
41.951016427,-87.668821743,2020,3,ASHLAND AVE
41.931021006,-87.676864018,2020,3,CLYBOURN AVE
41.884105933,-87.706358988,2020,3,KEDZIE AVE
41.880290045,-87.752977921,2020,3,MADISON ST
41.765880157,-87.61511812,2020,3,DR MARTIN LUTHER KING JR DR
41.777563,-87.683744327,2020,3,WESTERN AVE
41.997548693,-87.68270599,2020,3,HOYNE AVE
41.745116855,-87.606424239,2020,3,EVANS AVE
41.869829423,-87.679725533,2020,3,OGDEN AVE
41.893187628,-87.63131472,2020,3,CLARK ST
41.984083604,-87.709292457,2020,3,JERSEY AVE
41.811451542,-87.723574654,2020,3,PULASKI RD
41.7780583,-87.755788468,2020,3,63RD ST
41.968439079,-87.720088003,2020,3,LAWRENCE AVE
41.91453134,-87.662833454,2020,3,WILLOW ST
41.998700569,-87.660242771,2020,3,SHERIDAN RD
41.752037758,-87.57584698,2020,3,JEFFERY BLVD
41.911273598,-87.76572179,2020,3,CENTRAL AVE
41.870889496,-87.67651265,2020,3,DAMEN AVE
41.880802306,-87.730431855,2020,3,KEELER AVE
41.876244558,-87.630876948,2020,3,CLARK ST
41.851742974,-87.699152241,2020,3,CERMAK RD
41.722243815,-87.584969118,2020,3,STONY ISLAND AVE
41.775639149,-87.703206859,2020,3,KEDZIE AVE
41.873216999,-87.675675177,2020,3,OGDEN AVE
41.881270504,-87.68653594,2020,3,MADISON ST
41.856108656,-87.661122534,2020,3,LOOMIS ST
41.692715738,-87.621099442,2020,3,111TH ST
41.77416693,-87.660737505,2020,3,66TH ST
41.775505759,-87.683691462,2020,3,WESTERN AVE
41.757732552,-87.663754555,2020,3,ASHLAND AVE
41.739733476,-87.604763265,2020,3,COTTAGE GROVE AVE
41.912666128,-87.687428345,2020,3,WESTERN AVE
41.81611303,-87.645871563,2020,3,HALSTED ST
41.77894575,-87.703283119,2020,3,KEDZIE AVE
41.867571015,-87.630586474,2020,3,CLARK ST
41.975000278,-87.757618984,2020,3,LARAMIE AVE
41.809143018,-87.626229132,2020,3,STATE ST
41.787175173,-87.632095537,2020,3,YALE AVE
41.932421932,-87.676006122,2020,3,DIVERSEY PKWY
41.99020788,-87.728795614,2020,3,PULASKI RD
41.981951645,-87.787689957,2020,3,GREGORY ST
41.792056479,-87.801058993,2020,3,ARCHER AVE
41.924319911,-87.717134335,2020,3,CENTRAL PARK AVE
41.696515654,-87.639937626,2020,3,UNION AVE
41.783017612,-87.664454012,2020,3,ASHLAND AVE
41.689803607,-87.664661495,2020,3,VINCENNES AVE
41.881837365,-87.650198809,2020,3,MADISON ST
41.820583041,-87.693426166,2020,3,ARCHER AVE
41.946404704,-87.733589039,2020,3,ADDISON ST
41.970880195,-87.688833652,2020,3,WESTERN AVE
41.651928643,-87.6171512,2020,3,134TH ST
41.752731784,-87.605385114,2020,3,COTTAGE GROVE AVE
41.890569536,-87.630951616,2020,3,CLARK ST
41.810612871,-87.743382057,2020,3,CICERO AVE
41.939646611,-87.698479014,2020,3,ELSTON AVE
41.84646973,-87.690536727,2020,3,ROCKWELL ST
41.85184928,-87.707356947,2020,3,CERMAK RD
42.007392049,-87.673738715,2020,3,CLARK ST
41.764790393,-87.684409067,2020,3,71ST ST
41.69741799,-87.681479469,2020,3,WESTERN AVE
41.876551662,-87.647869703,2020,3,VAN BUREN ST
41.956998501,-87.664037164,2020,3,CLARK ST
41.816865148,-87.598688844,2020,3,LAKE PARK AVE
41.953764172,-87.727165987,2020,3,IRVING PARK RD
41.742554288,-87.575667714,2020,3,JEFFERY BLVD
41.866439348,-87.692246683,2020,3,ROOSEVELT RD
41.8599567,-87.639158593,2020,3,CANAL ST
41.926040463,-87.631103659,2020,3,FULLERTON DR
41.97918152,-87.778891132,2020,3,AVONDALE AVE
41.792704321,-87.769443795,2020,3,55TH ST
41.954376605,-87.761967214,2020,3,LONG AVE
41.766277057,-87.583620389,2020,3,71ST ST
41.810592499,-87.589371112,2020,3,LAKE SHORE DR NB
41.735126332,-87.682355312,2020,3,WESTERN AVE
41.998637809,-87.677300154,2020,3,RIDGE BLVD
41.6536366,-87.605070671,2020,3,LANGLEY AVE
41.881836409,-87.63374981,2020,3,MADISON ST
41.821944833,-87.743676596,2020,3,CICERO AVE
41.777379496,-87.742110916,2020,3,CICERO AVE
41.888389005,-87.661167122,2020,3,OGDEN AVE
41.736154381,-87.627240335,2020,3,87TH ST
41.975724779,-87.696831485,2020,3,FOSTER AVE
41.875047207,-87.739593946,2020,3,KOLMAR AVE
41.895331824,-87.65523984,2020,3,ABERDEEN ST
41.801130424,-87.601192171,2020,3,ELLIS AVE
41.994092896,-87.699145236,2020,3,GRANVILLE AVE
41.732641455,-87.60457901,2020,3,COTTAGE GROVE AVE
41.880312458,-87.745123754,2020,3,CICERO AVE
41.818711007,-87.694674832,2020,3,CALIFORNIA AVE
41.677500195,-87.656577331,2020,3,119TH ST
41.880474947,-87.755586175,2020,3,MADISON ST
42.006514929,-87.673237357,2020,3,CLARK ST
41.881436907,-87.66592136,2020,3,OGDEN AVE
41.925399981,-87.658559102,2020,3,FULLERTON AVE
41.979039554,-87.668382479,2020,3,SUMMERDALE AVE
41.721566293,-87.625169518,2020,3,LAFAYETTE AVE
41.819246696,-87.684305322,2020,3,WESTERN BLVD
42.004244916,-87.809012041,2020,3,OCTAVIA AVE
41.881880043,-87.748810136,2020,3,WASHINGTON BLVD
41.834190963,-87.671800723,2020,3,33RD ST
41.816721626,-87.606853565,2020,3,COTTAGE GROVE AVE
41.794638826,-87.632267045,2020,3,GARFIELD BLVD
41.746863328,-87.594018445,2020,3,AVALON AVE
41.895897076,-87.684277645,2020,3,CHICAGO AVE
41.808378408,-87.684570717,2020,3,WESTERN AVE
41.766430893,-87.605747861,2020,3,COTTAGE GROVE AVE
41.92533,-87.678088559,2020,3,ELSTON AVE
41.778553044,-87.722330143,2020,3,63RD ST
41.648527963,-87.559449307,2020,3,TORRENCE AVE
41.790043969,-87.801300395,2020,3,HARLEM AVE
41.844175144,-87.722047219,2020,3,26TH ST
41.929495301,-87.766330298,2020,3,CENTRAL AVE
41.94624886,-87.688098802,2020,3,WESTERN AVE
41.902884655,-87.689267161,2020,3,DIVISION ST
41.913484909,-87.637295029,2020,3,ORLEANS ST
41.938117032,-87.805925383,2020,3,BELMONT AVE
41.713152189,-87.643123368,2020,3,HALSTED ST
41.773281388,-87.582793079,2020,3,RIDGELAND AVE
41.875849441,-87.623153896,2020,3,CONGRESS DR
41.832133803,-87.694728059,2020,3,CALIFORNIA AVE
41.910948763,-87.653159551,2020,3,NORTH AVE
41.846152947,-87.646609286,2020,3,HALSTED ST
42.018017439,-87.690337368,2020,3,WESTERN AVE
41.790986287,-87.63296003,2020,3,57TH ST
41.979236076,-87.692526867,2020,3,LINCOLN AVE
41.759827898,-87.619811114,2020,3,INDIANA AVE
41.863488515,-87.689942876,2020,3,OGDEN AVE
41.90711008,-87.633174827,2020,3,LA SALLE DR
41.722687346,-87.681972468,2020,3,WESTERN AVE
41.707228601,-87.627067839,2020,3,103RD ST
41.903607378,-87.658313939,2020,3,DIVISION ST
41.881820924,-87.753821538,2020,3,WASHINGTON BLVD
41.915705995,-87.704474625,2020,3,CORTLAND ST
41.808830423,-87.664830555,2020,3,ASHLAND AVE
41.747049185,-87.63533771,2020,3,VINCENNES AVE
41.91687379,-87.741541034,2020,3,ARMITAGE AVE
41.864676017,-87.646751334,2020,3,MAXWELL ST
41.976752314,-87.728413622,2020,3,PULASKI RD
41.869152572,-87.626293827,2020,3,11TH ST
41.86149452,-87.65668083,2020,3,15TH ST
41.736261699,-87.629064716,2020,3,87TH ST
41.889669215,-87.686721124,2020,3,HUBBARD ST
41.924259751,-87.753028992,2020,3,FULLERTON AVE
41.869846841,-87.640877309,2020,3,TAYLOR ST
41.877500343,-87.667587567,2020,3,JACKSON BLVD
41.99511055,-87.882948634,2020,3,ZEMKE RD
41.771938191,-87.69287354,2020,3,MARQUETTE RD
41.952999937,-87.772498977,2020,3,IRVING PARK RD
41.973773668,-87.846649576,2020,3,EAST RIVER RD
41.713759419,-87.537748473,2020,3,100TH ST
41.931333778,-87.739386005,2020,3,KILBOURN AVE
41.9326519,-87.697777,2020,3,CALIFORNIA AVE
41.985561541,-87.742370362,2020,3,KERBS AVE
41.922468922,-87.707000091,2020,3,KEDZIE BLVD
41.867105475,-87.656745012,2020,3,ROOSEVELT RD
41.909062153,-87.800244708,2020,3,NORTH AVE
41.80801181,-87.721187355,2020,3,47TH ST
41.808027345,-87.719829565,2020,3,47TH ST
41.74625759,-87.635544031,2020,3,VINCENNES AVE
41.874594835,-87.718136287,2020,3,CONGRESS PKWY
41.941536304,-87.812909889,2020,3,ROSCOE ST
41.885635238,-87.655586483,2020,3,LAKE ST
41.875537195,-87.633510218,2020,3,WELLS ST
41.960653415,-87.762194835,2020,3,MONTROSE AVE
41.708077429,-87.559806871,2020,3,TORRENCE AVE
41.880490392,-87.736357376,2020,3,MADISON ST
41.896093826,-87.647880221,2020,3,HALSTED ST
41.867362693,-87.639293195,2020,3,ROOSEVELT RD
41.79123423,-87.607783781,2020,3,PAYNE DR
41.976570685,-87.648545945,2020,3,SIMONDS DR
41.75781283,-87.638286996,2020,3,PARNELL AVE
41.980203234,-87.806831118,2020,3,HARLEM AVE
41.944814632,-87.776313669,2020,3,AUSTIN AVE
41.941353307,-87.668560027,2020,3,ASHLAND AVE
41.723480714,-87.54676284,2020,3,SOUTH CHICAGO AVE
41.867319405,-87.639056746,2020,3,CANAL ST
41.735638444,-87.682405788,2020,3,87TH ST
41.858603816,-87.653550061,2020,3,CARPENTER ST
41.876975949,-87.725665937,2020,3,JACKSON BLVD
41.890629432,-87.614330305,2020,3,LAKE SHORE DR
41.793643255,-87.691505965,2020,3,WASHTENAW AVE
41.76012784,-87.741610135,2020,3,CICERO AVE
41.893632294,-87.631030008,2020,3,CLARK ST
41.961565583,-87.679125681,2020,3,MONTROSE AVE
41.927284034,-87.63464795,2020,3,CANNON DR
41.792171417,-87.796525108,2020,3,ARCHER AVE
41.675896559,-87.641990781,2020,3,HALSTED ST
41.990750636,-87.670169885,2020,3,CLARK ST
41.98708617,-87.7030775,2020,3,RICHMOND ST
41.807470017,-87.616684774,2020,3,DR MARTIN LUTHER KING JR DR
41.877914752,-87.647388281,2020,3,HALSTED ST
41.954508588,-87.66093135,2020,3,IRVING PARK RD
41.779843514,-87.63765272,2020,3,NORMAL BLVD
41.909503895,-87.764240547,2020,3,NORTH AVE
41.879328416,-87.755174547,2020,3,LARAMIE AVE
41.857284785,-87.653338161,2020,3,CARPENTER ST
41.698987434,-87.623434339,2020,3,STATE ST
41.846586456,-87.693397475,2020,3,25TH ST
41.868269248,-87.625694551,2020,3,WABASH AVE
41.938541094,-87.806618765,2020,3,HARLEM AVE
41.976975932,-87.811838861,2020,3,OKETO AVE
41.736686216,-87.594372735,2020,3,87TH ST
41.936824133,-87.644439454,2020,3,BROADWAY
41.736686216,-87.594372735,2020,3,87TH ST
41.954060943,-87.702911037,2020,3,IRVING PARK RD
41.912960346,-87.626608335,2020,3,LAKE SHORE DR SB
41.768925036,-87.722659192,2020,3,PULASKI RD
41.946166862,-87.734762725,2020,3,ADDISON ST
41.773292896,-87.586442368,2020,3,STONY ISLAND AVE
41.771662306,-87.710579721,2020,3,MARQUETTE RD
41.972231078,-87.704851494,2020,3,ARGYLE ST
41.87941549,-87.633605759,2020,3,WELLS ST
42.002341697,-87.671925122,2020,3,CLARK ST
41.92378302,-87.646223978,2020,3,LINCOLN AVE
41.976201139,-87.905309125,2020,3,OHARE ST
41.869329267,-87.655326106,2020,3,TAYLOR ST
41.953688597,-87.733897659,2020,3,IRVING PARK RD
41.977794868,-87.692697707,2020,3,BERWYN AVE
41.880737732,-87.720897698,2020,3,HAMLIN BLVD
41.87628412,-87.720825388,2020,3,HAMLIN BLVD
41.913630189,-87.706704575,2020,3,KEDZIE AVE
41.955505861,-87.732676161,2020,3,KEELER AVE
41.889951602,-87.628228798,2020,3,HUBBARD ST
41.793265554,-87.715956212,2020,3,LAWNDALE AVE
41.914685403,-87.785032886,2020,3,NARRAGANSETT AVE
41.87205805,-87.745079343,2020,3,CICERO AVE
41.787352334,-87.689814262,2020,3,TALMAN AVE
41.728389214,-87.662995653,2020,3,ASHLAND AVE
41.910364022,-87.678062723,2020,3,NORTH AVE
41.898928868,-87.719941313,2020,3,RIDGEWAY AVE
41.97642064,-87.660698939,2020,3,FOSTER AVE
41.880527822,-87.624209466,2020,3,MICHIGAN AVE
41.960740443,-87.754621918,2020,3,MONTROSE AVE
41.7928828,-87.718399015,2020,3,HAMLIN AVE
41.953879085,-87.650286393,2020,3,DAKIN ST
41.898313284,-87.775101658,2020,3,AUSTIN BLVD
41.749661918,-87.595301733,2020,3,WOODLAWN AVE
41.75110534,-87.61022602,2020,3,ST LAWRENCE AVE
41.732104776,-87.551447801,2020,3,COMMERCIAL AVE
41.950744301,-87.669272251,2020,3,GRACE ST
41.76564148,-87.612902344,2020,3,71ST ST
41.895049038,-87.745955516,2020,3,CICERO AVE
41.917972754,-87.779110741,2020,3,DICKENS AVE
41.945813215,-87.776652162,2020,3,AUSTIN AVE
41.749939181,-87.704888643,2020,3,79TH ST
41.893586678,-87.711232616,2020,3,HOMAN AVE
41.875972819,-87.644085307,2020,3,DESPLAINES ST
41.721472652,-87.634351931,2020,3,95TH ST
41.866724906,-87.685842553,2020,3,ROOSEVELT RD
42.015079423,-87.667759294,2020,3,SHERWIN AVE
41.953824888,-87.72332946,2020,3,IRVING PARK RD
41.743249223,-87.643766943,2020,3,83RD ST
41.773831595,-87.602281713,2020,3,INGLESIDE AVE
41.878204148,-87.740851903,2020,3,ADAMS ST
41.949432665,-87.688479824,2020,3,WESTERN AVE
41.968552976,-87.709209762,2020,3,LAWRENCE AVE
41.739652977,-87.631514178,2020,3,85TH ST
41.765292598,-87.645694191,2020,3,71ST ST
41.81433358,-87.731422664,2020,3,44TH ST
41.873833726,-87.754956618,2020,3,CONGRESS PKWY
41.87404018,-87.745179445,2020,3,CICERO AVE
41.884014736,-87.761524563,2020,3,LOTUS AVE
41.911317049,-87.748334247,2020,3,WABANSIA AVE
41.903883961,-87.639437202,2020,3,DIVISION ST
41.747614562,-87.59677645,2020,3,81ST ST
41.785037588,-87.664478612,2020,3,60TH ST
41.975449762,-87.748059286,2020,3,FOSTER AVE
41.770939801,-87.662917127,2020,3,JUSTINE ST
41.690795654,-87.630072651,2020,3,112TH ST
41.716485939,-87.657712092,2020,3,LOOMIS ST
41.903314657,-87.735811766,2020,3,CRYSTAL ST
41.778014751,-87.727479815,2020,3,KEELER AVE
41.91013224,-87.694600394,2020,3,NORTH AVE
41.952656316,-87.806670757,2020,3,IRVING PARK RD
41.790900326,-87.607944763,2020,3,PAYNE DR
41.938942942,-87.746328433,2020,3,BELMONT AVE
41.9160791,-87.74956374,2020,3,LAMON AVE
41.930601054,-87.75658776,2020,3,PARKER AVE
41.925085516,-87.682279018,2020,3,FULLERTON AVE
41.875481392,-87.716871698,2020,3,FIFTH AVE
41.951191845,-87.657104601,2020,3,GRACE ST
41.772409837,-87.721641636,2020,3,66TH PL
41.95278263,-87.788182154,2020,3,IRVING PARK RD
41.691483413,-87.713210503,2020,3,111TH ST
41.903536788,-87.661859583,2020,3,DIVISION ST
41.792239641,-87.72298393,2020,3,PULASKI RD
41.928606908,-87.694019678,2020,3,LOGAN BLVD
41.992612582,-87.656743844,2020,3,KENMORE AVE
41.996974901,-87.670620672,2020,3,HIGHLAND AVE
41.968520437,-87.787865559,2020,3,GUNNISON ST
41.916186507,-87.686654536,2020,3,MILWAUKEE AVE
41.785387445,-87.606183761,2020,3,COTTAGE GROVE AVE
41.7922647,-87.791640833,2020,3,ARCHER AVE
41.81508597,-87.60682546,2020,3,COTTAGE GROVE AVE
41.877074588,-87.735473968,2020,3,JACKSON BLVD
41.946920615,-87.666375126,2020,3,ADDISON ST
41.993608059,-87.723989473,2020,3,GRANVILLE AVE
41.814642823,-87.604629073,2020,3,DREXEL BLVD
41.994034381,-87.738943476,2020,3,FOREST GLEN AVE
41.815722227,-87.66529164,2020,3,ASHLAND AVE
41.738468404,-87.72170401,2020,3,PULASKI RD
41.837268939,-87.666193157,2020,3,ARCHER AVE
41.880468498,-87.756134003,2020,3,MADISON ST
41.884230731,-87.693971287,2020,3,LAKE ST
41.943234704,-87.685789021,2020,3,ROSCOE ST
41.893337737,-87.631244496,2020,3,ONTARIO ST
41.914610283,-87.713302885,2020,3,ST LOUIS AVE
41.942153586,-87.712446018,2020,3,KIMBALL AVE
41.834147388,-87.674597856,2020,3,33RD ST
41.945737851,-87.655165039,2020,3,CLARK ST
42.007903891,-87.771406428,2020,3,LEHIGH AVE
